"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"09:02:55:058","1824865607296"," 117.156","  98.000"," 3500","  57.673","1857.642"," 516.012","  44.689","1114.430"," 309.564"," 99","0","   2.314"," 181.315","  50.365","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:55:158","1825116810150"," 117.257","  31.000","  800","  21.930","1859.851"," 516.625","  15.587","1115.999"," 310.000"," 79","0","   1.525"," 181.469","  50.408","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:55:257","1825363642538"," 117.356","   0.000","  800","   2.395","1860.088"," 516.691","   0.052","1116.005"," 310.001"," 72","0","   1.290"," 181.596","  50.443","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:55:354","1825605035438"," 117.453","   1.000","  800","   2.381","1860.318"," 516.755","   0.085","1116.013"," 310.004"," 72","0","   1.285"," 181.721","  50.478","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:55:457","1825861374038"," 117.555","   3.000","  800","   6.120","1860.947"," 516.930","   1.064","1116.122"," 310.034"," 69","0","   1.528"," 181.878","  50.522","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:55:556","1826110056463"," 117.655","   0.000","  800","   2.285","1861.175"," 516.993","   0.048","1116.127"," 310.035"," 68","0","   1.290"," 182.006","  50.557","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:55:657","1826361622813"," 117.756","   0.000","  800","   2.370","1861.414"," 517.059","   0.047","1116.132"," 310.037"," 71","0","   1.292"," 182.136","  50.593","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:55:755","1826606170515"," 117.854","   0.000"," 1700","   2.201","1861.630"," 517.119","   0.036","1116.135"," 310.038"," 69","0","   1.282"," 182.262","  50.628","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:55:856","1826857556913"," 117.955","   0.000","  800","   2.179","1861.849"," 517.180","   0.046","1116.140"," 310.039"," 69","0","   1.280"," 182.391","  50.664","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:55:954","1827102252363"," 118.053","   0.000","  800","   2.191","1862.064"," 517.240","   0.047","1116.144"," 310.040"," 69","0","   1.277"," 182.516","  50.699","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:56:055","1827353488823"," 118.154","   1.000"," 2500","   3.283","1862.395"," 517.332","   0.143","1116.159"," 310.044"," 67","0","   1.315"," 182.649","  50.736","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:56:158","1827609564138"," 118.256","   2.000","  800","   3.517","1862.756"," 517.432","   0.416","1116.201"," 310.056"," 68","0","   1.354"," 182.788","  50.774","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:56:256","1827856132950"," 118.355","   1.000","  800","   2.758","1863.029"," 517.508","   0.134","1116.215"," 310.060"," 69","0","   1.339"," 182.920","  50.811","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:56:354","1828099328675"," 118.453","   0.000","  800","   2.232","1863.247"," 517.568","   0.025","1116.217"," 310.060"," 68","0","   1.286"," 183.046","  50.846","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:56:458","1828358560813"," 118.557","   4.000","  800","   6.222","1863.893"," 517.748","   1.189","1116.341"," 310.095"," 66","0","   1.539"," 183.206","  50.890","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:56:559","1828610113275"," 118.657","   0.000","  800","   2.101","1864.105"," 517.807","   0.022","1116.343"," 310.095"," 66","0","   1.273"," 183.334","  50.926","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:56:654","1828847563675"," 118.753","   0.000","  800","   2.229","1864.317"," 517.866","   0.036","1116.346"," 310.096"," 66","0","   1.284"," 183.456","  50.960","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:56:757","1829104107150"," 118.855","   0.000","  800","   2.143","1864.538"," 517.927","   0.031","1116.349"," 310.097"," 67","0","   1.275"," 183.587","  50.996","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:56:856","1829351870575"," 118.955","   0.000","  800","   2.185","1864.755"," 517.987","   0.034","1116.353"," 310.098"," 67","0","   1.286"," 183.715","  51.032","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:56:957","1829603920100"," 119.056","   0.000","  800","   2.322","1864.989"," 518.053","   0.046","1116.357"," 310.099"," 67","0","   1.283"," 183.845","  51.068","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:57:059","1829857636363"," 119.158","   0.000","  800","   2.128","1865.206"," 518.113","   0.025","1116.360"," 310.100"," 66","0","   1.277"," 183.975","  51.104","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:57:158","1830103705513"," 119.256","  35.000"," 3300","  37.061","1868.862"," 519.128","  28.967","1119.218"," 310.894"," 88","0","   1.573"," 184.130","  51.147","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:57:254","1830344025038"," 119.353","  49.000"," 3300","  65.693","1875.192"," 520.887","  57.050","1124.714"," 312.421"," 95","0","   1.359"," 184.261","  51.184","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:57:355","1830595285984"," 119.453","  50.000"," 3300","  67.149","1881.956"," 522.766","  58.616","1130.619"," 314.061"," 97","0","   1.371"," 184.399","  51.222","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:57:454","1830844038982"," 119.553","  49.000"," 3300","  61.713","1888.111"," 524.475","  52.860","1135.891"," 315.525"," 99","0","   1.464"," 184.545","  51.262","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:57:558","1831101866272"," 119.656","  47.000"," 3300","  63.667","1894.692"," 526.303","  55.019","1141.578"," 317.105"," 99","0","   1.365"," 184.686","  51.302","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:57:657","1831349065553"," 119.756","  49.000"," 3300","  63.602","1900.995"," 528.054","  54.942","1147.024"," 318.618"," 98","0","   1.378"," 184.823","  51.340","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:57:756","1831595748228"," 119.854","  49.000"," 3100","  62.017","1907.129"," 529.758","  53.569","1152.322"," 320.089","100","0","   1.376"," 184.959","  51.377","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:57:854","1831840257913"," 119.952","  16.000","  800","  24.321","1909.513"," 530.420","  17.267","1154.014"," 320.560"," 78","0","   1.347"," 185.091","  51.414","   0.000","   0.003","   0.001","  47.000","  750"
"09:02:57:955","1832091501625"," 120.053","   0.000","  800","   3.197","1909.835"," 530.510","   0.070","1154.021"," 320.562"," 71","0","   1.331"," 185.225","  51.451","   0.005","   0.004","   0.001","  47.000","  750"
"09:02:58:057","1832347518313"," 120.156","   0.000","  800","   2.164","1910.057"," 530.572","   0.020","1154.024"," 320.562"," 71","0","   1.286"," 185.357","  51.488","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:58:158","1832598729900"," 120.257","   1.000","  800","   3.113","1910.371"," 530.659","   0.290","1154.053"," 320.570"," 70","0","   1.323"," 185.490","  51.525","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:58:257","1832845205650"," 120.355","   1.000","  800","   2.682","1910.636"," 530.732","   0.123","1154.065"," 320.574"," 69","0","   1.329"," 185.621","  51.561","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:58:354","1833087867540"," 120.453","   0.000"," 1700","   2.194","1910.850"," 530.792","   0.041","1154.069"," 320.575"," 67","0","   1.282"," 185.746","  51.596","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:58:458","1833347507563"," 120.557","   4.000","  800","   6.372","1911.513"," 530.976","   1.286","1154.203"," 320.612"," 67","0","   1.547"," 185.907","  51.641","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:58:554","1833586259475"," 120.652","   0.000"," 1700","   2.102","1911.714"," 531.032","   0.025","1154.205"," 320.613"," 68","0","   1.276"," 186.029","  51.675","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:58:654","1833835868150"," 120.753","   0.000","  800","   2.249","1911.939"," 531.094","   0.045","1154.210"," 320.614"," 67","0","   1.272"," 186.156","  51.710","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:58:755","1834086793413"," 120.853","   0.000","  800","   2.208","1912.161"," 531.156","   0.033","1154.213"," 320.615"," 66","0","   1.283"," 186.286","  51.746","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:58:856","1834339069188"," 120.954","   0.000","  800","   2.364","1912.401"," 531.222","   0.049","1154.218"," 320.616"," 66","0","   1.297"," 186.417","  51.782","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:58:959","1834595761988"," 121.057","   0.000","  800","   2.177","1912.625"," 531.285","   0.039","1154.222"," 320.617"," 66","0","   1.277"," 186.548","  51.819","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:59:058","1834844179290"," 121.157","   0.000"," 1700","   2.380","1912.862"," 531.350","   0.062","1154.228"," 320.619"," 67","0","   1.297"," 186.677","  51.855","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:59:155","1835086843075"," 121.254","   3.000","  800","   3.600","1913.212"," 531.448","   0.458","1154.273"," 320.631"," 66","0","   1.353"," 186.809","  51.891","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:59:254","1835333496600"," 121.353","   0.000","  800","   2.136","1913.423"," 531.506","   0.028","1154.276"," 320.632"," 65","0","   1.262"," 186.934","  51.926","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:59:358","1835591719453"," 121.457","   1.000"," 2500","   2.498","1913.682"," 531.578","   0.120","1154.288"," 320.636"," 66","0","   1.292"," 187.067","  51.963","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:59:458","1835840580638"," 121.556","   3.000","  800","   6.024","1914.283"," 531.745","   1.072","1154.395"," 320.665"," 66","0","   1.542"," 187.221","  52.006","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:59:558","1836091440138"," 121.657","   0.000","  800","   2.072","1914.491"," 531.803","   0.021","1154.397"," 320.666"," 65","0","   1.269"," 187.349","  52.041","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:59:657","1836338728288"," 121.756","   0.000","  800","   2.363","1914.725"," 531.868","   0.065","1154.403"," 320.668"," 64","0","   1.292"," 187.477","  52.077","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:59:758","1836590309500"," 121.857","   0.000","  800","   2.121","1914.939"," 531.928","   0.030","1154.406"," 320.668"," 66","0","   1.279"," 187.606","  52.113","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:59:859","1836840450363"," 121.957","   8.000"," 3600","  12.675","1916.210"," 532.281","   5.111","1154.919"," 320.811"," 79","0","   1.377"," 187.744","  52.151","   0.000","   0.004","   0.001","  47.000","  750"
"09:02:59:959","1837090397038"," 122.057","  12.000"," 3500","  21.830","1918.398"," 532.888","   9.921","1155.913"," 321.087"," 79","0","   1.445"," 187.889","  52.191","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:00:059","1837339900311"," 122.157","  23.000"," 3500","  32.381","1921.637"," 533.788","  19.907","1157.905"," 321.640"," 82","0","   1.543"," 188.043","  52.234","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:00:154","1837578302194"," 122.253","  96.000"," 3300","  63.228","1927.681"," 535.467","  54.852","1163.147"," 323.096"," 97","0","   1.641"," 188.200","  52.278","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:00:254","1837827985971"," 122.353","  97.000"," 3300","  65.321","1934.220"," 537.283","  56.921","1168.845"," 324.679"," 99","0","   1.625"," 188.363","  52.323","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:00:354","1838075694032"," 122.452","  94.000"," 3300","  65.325","1940.707"," 539.085","  56.898","1174.496"," 326.249"," 98","0","   1.545"," 188.516","  52.366","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:00:456","1838331436282"," 122.555","  96.000"," 3300","  62.229","1947.088"," 540.858","  53.915","1180.024"," 327.784"," 99","0","   1.814"," 188.702","  52.417","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:00:558","1838584913457"," 122.657","  94.000"," 3300","  60.756","1953.262"," 542.573","  52.195","1185.328"," 329.258"," 95","0","   1.554"," 188.860","  52.461","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:00:656","1838828641496"," 122.754","  12.000"," 3500","  22.835","1955.493"," 543.193","  11.173","1186.420"," 329.561"," 81","0","   1.500"," 189.007","  52.502","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:00:756","1839078032247"," 122.854","  12.000"," 3500","  23.744","1957.867"," 543.852","  11.876","1187.608"," 329.891"," 80","0","   1.429"," 189.149","  52.542","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:00:854","1839324158602"," 122.953","  12.000"," 3500","  23.887","1960.225"," 544.507","  11.979","1188.790"," 330.219"," 82","0","   1.443"," 189.292","  52.581","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:00:959","1839584744286"," 123.057","  15.000"," 3600","  26.916","1963.037"," 545.288","  13.850","1190.237"," 330.621"," 79","0","   2.066"," 189.508","  52.641","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:01:059","1839834141292"," 123.157","  12.000"," 3600","  22.816","1965.318"," 545.922","  10.186","1191.255"," 330.904"," 82","0","   2.148"," 189.722","  52.701","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:01:155","1840074892382"," 123.254","  13.000"," 3500","  23.582","1967.594"," 546.554","  11.186","1192.335"," 331.204"," 84","0","   1.907"," 189.907","  52.752","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:01:255","1840323914584"," 123.354","  12.000"," 3600","  22.742","1969.865"," 547.185","  11.040","1193.437"," 331.510"," 80","0","   1.446"," 190.051","  52.792","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:01:355","1840572262174"," 123.453","  12.000"," 3500","  23.090","1972.164"," 547.823","  11.187","1194.551"," 331.820"," 80","0","   1.513"," 190.202","  52.834","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:01:456","1840825471114"," 123.555","  14.000"," 3500","  24.508","1974.652"," 548.514","  12.364","1195.806"," 332.168"," 78","0","   1.671"," 190.371","  52.881","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:01:555","1841070671444"," 123.653","  12.000"," 3100","  21.618","1976.777"," 549.105","  10.063","1196.796"," 332.443"," 74","0","   1.538"," 190.522","  52.923","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:01:654","1841318152544"," 123.752","  21.000"," 3600","  26.818","1979.438"," 549.844","  15.386","1198.322"," 332.867"," 74","0","   1.561"," 190.677","  52.966","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:01:759","1841579733394"," 123.857","  21.000"," 3600","  27.793","1982.353"," 550.654","  16.039","1200.004"," 333.335"," 79","0","   1.558"," 190.841","  53.011","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:01:855","1841821108058"," 123.954","  15.000"," 3100","  23.269","1984.604"," 551.279","  11.994","1201.165"," 333.657"," 74","0","   1.507"," 190.987","  53.052","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:01:958","1842076452675"," 124.056","  14.000"," 3600","  22.502","1986.908"," 551.919","  11.179","1202.309"," 333.975"," 73","0","   1.572"," 191.147","  53.096","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:02:059","1842327911690"," 124.157","  25.000"," 3600","  29.661","1989.898"," 552.750","  17.864","1204.110"," 334.475"," 80","0","   1.714"," 191.320","  53.144","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:02:155","1842568207419"," 124.254","  21.000"," 3500","  27.417","1992.540"," 553.483","  15.651","1205.618"," 334.894"," 77","0","   1.650"," 191.479","  53.189","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:02:256","1842821515784"," 124.355","   9.000"," 2500","  16.269","1994.192"," 553.942","   7.259","1206.356"," 335.099"," 71","0","   1.508"," 191.632","  53.231","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:02:354","1843065815367"," 124.453","   7.000"," 2500","   8.185","1994.994"," 554.165","   2.234","1206.574"," 335.160"," 69","0","   1.404"," 191.770","  53.269","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:02:458","1843323112291"," 124.556","   5.000"," 3100","   8.115","1995.831"," 554.397","   1.886","1206.769"," 335.214"," 67","0","   1.563"," 191.931","  53.314","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:02:555","1843566277052"," 124.654","  14.000"," 3500","  22.087","1997.984"," 554.996","  11.073","1207.848"," 335.513"," 80","0","   1.598"," 192.087","  53.357","   0.000","   0.004","   0.001","  47.000","  750"
"09:03:02:659","1843824842296"," 124.757","  92.000"," 3500","  58.546","2004.053"," 556.682","  45.906","1212.607"," 336.835"," 93","0","   1.604"," 192.253","  53.404","   0.000","   0.004","   0.001","  47.000","  750"
