"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","GT Power_0(Watt)","Cumulative GT Energy_0(Joules)","Cumulative GT Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"10:04:28:403","864489532350"," 148.208","   0.000"," 1700","   2.159","2511.310"," 697.586","   0.024","1589.183"," 441.440"," 71","0","   1.267"," 223.233","  62.009","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:28:504","864740983563"," 148.309","   0.000","  800","   1.999","2511.512"," 697.642","   0.029","1589.186"," 441.440"," 72","0","   1.254"," 223.359","  62.044","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:28:604","864990113875"," 148.409","   0.000"," 1700","   2.155","2511.727"," 697.702","   0.073","1589.193"," 441.443"," 71","0","   1.278"," 223.487","  62.080","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:28:705","865243234800"," 148.510","   3.000","  800","   6.329","2512.369"," 697.880","   1.184","1589.313"," 441.476"," 72","0","   1.516"," 223.641","  62.122","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:28:806","865494785750"," 148.611","   0.000","  800","   1.845","2512.556"," 697.932","   0.007","1589.314"," 441.476"," 72","0","   1.249"," 223.767","  62.157","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:28:907","865746555000"," 148.712","   0.000","  800","   1.903","2512.748"," 697.985","   0.010","1589.315"," 441.476"," 71","0","   1.252"," 223.893","  62.193","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:29:008","865997948613"," 148.813","   0.000","  800","   2.250","2512.974"," 698.048","   0.092","1589.324"," 441.479"," 70","0","   1.295"," 224.024","  62.229","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:29:108","866247471338"," 148.913","   1.000","  800","   2.371","2513.212"," 698.114","   0.136","1589.338"," 441.483"," 71","0","   1.288"," 224.153","  62.265","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:29:208","866496899550"," 149.013","   0.000","  800","   2.099","2513.422"," 698.173","   0.037","1589.341"," 441.484"," 70","0","   1.262"," 224.279","  62.300","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:29:308","866746449963"," 149.113","   0.000","  800","   1.961","2513.618"," 698.227","   0.010","1589.342"," 441.484"," 71","0","   1.250"," 224.404","  62.334","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:29:408","866995874325"," 149.213","   0.000","  800","   2.111","2513.829"," 698.286","   0.018","1589.344"," 441.485"," 71","0","   1.260"," 224.530","  62.369","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:29:508","867245163425"," 149.313","   0.000","  800","   1.978","2514.027"," 698.341","   0.018","1589.346"," 441.485"," 72","0","   1.256"," 224.655","  62.404","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:29:603","867481830295"," 149.407","   1.000"," 1700","   2.329","2514.247"," 698.402","   0.165","1589.362"," 441.489"," 71","0","   1.273"," 224.776","  62.438","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:29:703","867731900475"," 149.508","   4.000","  800","   6.704","2514.920"," 698.589","   1.397","1589.502"," 441.528"," 69","0","   1.538"," 224.930","  62.481","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:29:804","867983478525"," 149.609","   0.000","  800","   2.213","2515.143"," 698.651","   0.090","1589.511"," 441.531"," 70","0","   1.274"," 225.059","  62.516","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:29:904","868234854025"," 149.709","   0.000","  800","   2.189","2515.364"," 698.712","   0.013","1589.512"," 441.531"," 71","0","   1.252"," 225.185","  62.551","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:30:004","868484347294"," 149.809","  43.000"," 3500","  32.654","2518.630"," 699.619","  21.648","1591.678"," 442.133"," 81","0","   1.494"," 225.335","  62.593","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:30:104","868733871252"," 149.909","  98.000"," 3500","  55.327","2524.165"," 701.157","  43.137","1595.993"," 443.331"," 83","0","   1.475"," 225.482","  62.634","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:30:205","868983441654"," 150.010","  96.000"," 3500","  55.156","2529.684"," 702.690","  42.984","1600.294"," 444.526"," 82","0","   1.468"," 225.629","  62.675","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:30:305","869233007264"," 150.110","  98.000"," 3500","  55.212","2535.208"," 704.224","  43.050","1604.602"," 445.723"," 86","0","   1.518"," 225.781","  62.717","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:30:405","869482555687"," 150.210","  92.000"," 3500","  54.235","2540.634"," 705.732","  42.092","1608.813"," 446.892"," 87","0","   1.455"," 225.927","  62.757","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:30:505","869732094819"," 150.310","  93.000"," 3500","  54.749","2546.112"," 707.253","  42.472","1613.062"," 448.073"," 87","0","   1.590"," 226.086","  62.802","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:30:604","869978611690"," 150.409","  38.000"," 1700","  23.830","2548.467"," 707.908","  17.244","1614.766"," 448.546"," 75","0","   1.392"," 226.223","  62.840","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:30:706","870233610125"," 150.511","   3.000","  800","   6.218","2549.103"," 708.084","   1.144","1614.883"," 448.579"," 72","0","   1.523"," 226.379","  62.883","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:30:807","870485293075"," 150.612","   0.000","  800","   1.874","2549.292"," 708.137","   0.007","1614.884"," 448.579"," 70","0","   1.247"," 226.505","  62.918","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:30:907","870736719025"," 150.712","   0.000","  800","   1.907","2549.484"," 708.190","   0.014","1614.885"," 448.579"," 72","0","   1.255"," 226.631","  62.953","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:31:008","870986545038"," 150.813","   0.000","  800","   2.366","2549.721"," 708.256","   0.109","1614.896"," 448.582"," 71","0","   1.302"," 226.762","  62.989","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:31:108","871235918200"," 150.913","   2.000","  800","   3.503","2550.071"," 708.353","   0.540","1614.950"," 448.597"," 74","0","   1.311"," 226.893","  63.026","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:31:208","871485471300"," 151.013","   0.000","  800","   1.983","2550.270"," 708.408","   0.027","1614.953"," 448.598"," 70","0","   1.255"," 227.018","  63.061","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:31:308","871734760713"," 151.113","   1.000","  800","   2.644","2550.534"," 708.482","   0.204","1614.974"," 448.604"," 70","0","   1.282"," 227.146","  63.096","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:31:408","871984195113"," 151.213","   0.000","  800","   1.979","2550.732"," 708.537","   0.017","1614.975"," 448.604"," 72","0","   1.261"," 227.273","  63.131","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:31:508","872233610513"," 151.313","   0.000","  800","   2.007","2550.933"," 708.592","   0.016","1614.977"," 448.605"," 72","0","   1.257"," 227.398","  63.166","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:31:603","872471017540"," 151.408","   1.000"," 1700","   2.634","2551.183"," 708.662","   0.231","1614.999"," 448.611"," 69","0","   1.302"," 227.522","  63.201","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:31:703","872721913725"," 151.508","   3.000","  800","   6.817","2551.869"," 708.852","   1.431","1615.143"," 448.651"," 69","0","   1.538"," 227.677","  63.244","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:31:804","872973463250"," 151.609","   0.000","  800","   1.816","2552.052"," 708.903","   0.005","1615.143"," 448.651"," 69","0","   1.247"," 227.803","  63.279","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:31:905","873225013588"," 151.710","   0.000","  800","   1.938","2552.247"," 708.958","   0.036","1615.147"," 448.652"," 71","0","   1.262"," 227.930","  63.314","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:32:006","873476345988"," 151.811","   0.000","  800","   1.984","2552.447"," 709.013","   0.011","1615.148"," 448.652"," 70","0","   1.250"," 228.056","  63.349","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:32:107","873727716938"," 151.912","   1.000","  800","   2.682","2552.718"," 709.088","   0.216","1615.170"," 448.658"," 69","0","   1.306"," 228.188","  63.385","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:32:207","873979112975"," 152.012","   0.000","  800","   2.260","2552.945"," 709.152","   0.101","1615.180"," 448.661"," 69","0","   1.286"," 228.317","  63.421","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:32:308","874229112963"," 152.113","   0.000","  800","   1.934","2553.139"," 709.205","   0.007","1615.181"," 448.661"," 69","0","   1.249"," 228.442","  63.456","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:32:408","874478416963"," 152.213","   0.000","  800","   1.908","2553.330"," 709.258","   0.011","1615.182"," 448.662"," 69","0","   1.255"," 228.568","  63.491","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:32:508","874727837713"," 152.313","   0.000","  800","   1.948","2553.525"," 709.312","   0.022","1615.184"," 448.662"," 70","0","   1.257"," 228.693","  63.526","   0.000","   0.004","   0.001","  47.000","  750"
"10:04:32:603","874966663966"," 152.408","  14.000"," 3500","  16.684","2555.122"," 709.756","   9.121","1616.057"," 448.905"," 71","0","   1.871"," 228.873","  63.576","   0.038","   0.008","   0.002","  47.000","  750"
"10:04:32:703","875215181100"," 152.508","  27.000"," 3500","  34.210","2558.531"," 710.703","  20.706","1618.120"," 449.478"," 72","0","   2.916"," 229.163","  63.656","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:32:807","875475801754"," 152.612","  24.000"," 3500","  38.114","2562.513"," 711.809","  22.187","1620.439"," 450.122"," 75","0","   4.902"," 229.675","  63.799","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:32:908","875725313065"," 152.713","  24.000"," 3500","  38.507","2566.365"," 712.879","  22.465","1622.686"," 450.746"," 76","0","   4.913"," 230.167","  63.935","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:33:008","875974659769"," 152.812","  25.000"," 3500","  38.572","2570.222"," 713.950","  22.642","1624.950"," 451.375"," 76","0","   5.019"," 230.669","  64.075","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:33:107","876223979166"," 152.912","  25.000"," 2800","  32.728","2573.493"," 714.859","  17.512","1626.700"," 451.861"," 72","0","   4.797"," 231.148","  64.208","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:33:208","876473516595"," 153.012","  25.000"," 3500","  37.111","2577.206"," 715.891","  21.284","1628.829"," 452.453"," 75","0","   4.871"," 231.635","  64.343","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:33:308","876722990323"," 153.113","  24.000"," 3500","  35.702","2580.777"," 716.882","  20.031","1630.833"," 453.009"," 74","0","   4.980"," 232.133","  64.482","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:33:404","876962498470"," 153.209","  24.000"," 3100","  38.424","2584.466"," 717.907","  22.403","1632.984"," 453.607"," 75","0","   4.891"," 232.603","  64.612","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:33:504","877212129214"," 153.309","  25.000"," 3500","  27.210","2587.190"," 718.664","  12.483","1634.234"," 453.954"," 73","0","   4.770"," 233.081","  64.745","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:33:602","877458547955"," 153.407","  26.000"," 3300","  35.328","2590.680"," 719.633","  20.019","1636.211"," 454.503"," 72","0","   4.945"," 233.569","  64.880","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:33:703","877708170616"," 153.507","  28.000"," 2800","  35.215","2594.204"," 720.612","  19.993","1638.212"," 455.059"," 73","0","   4.791"," 234.049","  65.013","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:33:804","877961889316"," 153.609","  24.000"," 2800","  26.429","2596.893"," 721.359","  11.766","1639.409"," 455.391"," 73","0","   4.734"," 234.530","  65.147","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:33:903","878207779941"," 153.708","  24.000"," 2800","  36.357","2600.477"," 722.355","  20.518","1641.432"," 455.953"," 72","0","   5.007"," 235.024","  65.284","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:34:003","878457819390"," 153.808","  24.000"," 3500","  37.023","2604.188"," 723.386","  21.182","1643.555"," 456.543"," 74","0","   4.893"," 235.514","  65.421","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:34:105","878710867097"," 153.910","  27.000"," 3300","  39.712","2608.217"," 724.505","  23.917","1645.982"," 457.217"," 74","0","   4.869"," 236.008","  65.558","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:34:203","878957594255"," 154.008","  21.000"," 1700","  27.103","2610.898"," 725.249","  13.661","1647.333"," 457.593"," 72","0","   3.891"," 236.393","  65.665","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:34:304","879209518263"," 154.109","   0.000","  800","   2.189","2611.119"," 725.311","   0.083","1647.341"," 457.595"," 70","0","   1.267"," 236.521","  65.700","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:34:405","879460582820"," 154.210","   0.000"," 1700","   1.842","2611.305"," 725.362","   0.010","1647.342"," 457.595"," 70","0","   1.250"," 236.647","  65.735","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:34:506","879712076300"," 154.311","   1.000","  800","   2.527","2611.560"," 725.433","   0.167","1647.359"," 457.600"," 71","0","   1.284"," 236.776","  65.771","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:34:604","879955483665"," 154.409","   0.000"," 1700","   2.149","2611.769"," 725.491","   0.053","1647.364"," 457.601"," 70","0","   1.277"," 236.901","  65.806","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:34:707","880214452538"," 154.512","   3.000","  800","   6.339","2612.427"," 725.674","   1.199","1647.489"," 457.636"," 70","0","   1.521"," 237.059","  65.850","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:34:808","880464570988"," 154.613","   0.000","  800","   1.912","2612.619"," 725.728","   0.012","1647.490"," 457.636"," 70","0","   1.256"," 237.185","  65.885","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:34:908","880714139275"," 154.713","   0.000","  800","   1.847","2612.804"," 725.779","   0.010","1647.491"," 457.636"," 71","0","   1.251"," 237.310","  65.919","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:35:008","880963413100"," 154.813","   0.000","  800","   2.365","2613.040"," 725.845","   0.100","1647.501"," 457.639"," 70","0","   1.297"," 237.440","  65.955","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:35:108","881212816988"," 154.913","   1.000","  800","   2.379","2613.278"," 725.911","   0.128","1647.514"," 457.643"," 70","0","   1.288"," 237.568","  65.991","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:35:208","881462255438"," 155.013","   0.000","  800","   2.049","2613.483"," 725.968","   0.042","1647.518"," 457.644"," 71","0","   1.265"," 237.695","  66.026","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:35:308","881711809900"," 155.113","   0.000","  800","   1.957","2613.679"," 726.022","   0.010","1647.519"," 457.644"," 69","0","   1.250"," 237.820","  66.061","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:35:407","881958427988"," 155.212","   0.000","  800","   1.949","2613.872"," 726.075","   0.010","1647.520"," 457.644"," 69","0","   1.248"," 237.943","  66.095","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:35:504","882200439900"," 155.309","   1.000","  800","   2.304","2614.095"," 726.138","   0.116","1647.531"," 457.648"," 70","0","   1.274"," 238.067","  66.130","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:35:604","882451346553"," 155.409","   1.000"," 2500","   2.421","2614.339"," 726.205","   0.224","1647.554"," 457.654"," 69","0","   1.281"," 238.196","  66.166","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:35:705","882702728600"," 155.510","   3.000","  800","   6.520","2614.996"," 726.388","   1.316","1647.687"," 457.691"," 68","0","   1.525"," 238.350","  66.208","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:35:808","882958787475"," 155.613","   0.000","  800","   2.131","2615.215"," 726.449","   0.022","1647.689"," 457.691"," 69","0","   1.263"," 238.479","  66.244","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:35:907","883205508013"," 155.712","   0.000","  800","   1.805","2615.393"," 726.498","   0.007","1647.690"," 457.692"," 70","0","   1.246"," 238.603","  66.278","   0.000","   0.008","   0.002","  47.000","  750"
"10:04:36:007","883457011475"," 155.812","   0.000","  800","   2.131","2615.608"," 726.558","   0.025","1647.692"," 457.692"," 69","0","   1.255"," 238.729","  66.314","   0.000","   0.008","   0.002","  47.000","  750"
